,nonlinear,RB
422,1.3816996790921848e-15,
423,1.3787077674548007e-15,
424,1.3752556974683229e-15,
425,1.3710502089952756e-15,
426,1.3706772320310726e-15,
427,1.3683096826205914e-15,
428,1.3583558823122736e-15,
429,1.3558611271101573e-15,
430,1.3518960476495592e-15,
431,1.3481131387024683e-15,
432,1.3463382017771664e-15,
433,1.3407549860470188e-15,
434,1.3399660661466161e-15,
435,1.3353053860498023e-15,
436,1.3347494555256483e-15,
437,1.32909731962343e-15,
438,1.3261033100862051e-15,
439,1.3227184699844168e-15,
440,1.3188254974953343e-15,
441,1.3156540910410053e-15,
442,1.3131661489566235e-15,
443,1.3044535423196154e-15,
444,1.3014052476466471e-15,
445,1.296712835668965e-15,
446,1.2939138005540904e-15,
447,1.2901360541533395e-15,
448,1.2890434673143111e-15,
449,1.2850239672262684e-15,
450,1.28191498790268e-15,
451,1.275028633933623e-15,
452,1.2734868952368542e-15,
