   , TTTT               , TTTF               , TTFT               , TTFF               , FTTT               , FTTF               , FTFT               , FTFF               , TFTT               , TFTF               , TFFT               , TFFF               , FFTT               , FFTF               , FFFT               , FFFF
255, -3.319320588125245 , -3.3193205833572232, -5.179714391491049 , -5.179714413901527 , -3.3193205893051223, -3.3193205725731882, -5.17971440229569  , -5.179714389821633 , -3.319320586892982 , -3.319320582052198 , -5.179714401247959 , -5.179714399303126 , -3.319320592794192 , -3.319320577271229 , -5.179714398834776 , -5.179714399203003
256, -3.3192178662202068, -3.319217861451522 , -5.182228716034721 , -5.182228738512038 , -3.3192178674000163, -3.319217850669849 , -5.182228726883573 , -5.1822287143462   , -3.3192178649872237, -3.319217860147158 , -5.182228725795815 , -5.182228723791923 , -3.3192178708873787, -3.3192178553661456, -5.1822287232779125, -5.182228723781109
257, -3.3191230627463026, -3.3191230579769497, -5.1847458395192945, -5.184745862057972 , -3.31912306392605  , -3.3191230471976163, -5.184745850404932 , -5.184745837801272 , -3.3191230615144858, -3.3191230566729835, -5.184745849252898 , -5.184745847282146 , -3.3191230674121104, -3.3191230518926544, -5.184745846586273 , -5.184745847231479
258, -3.3190361248401765, -3.319036120070245 , -5.187265770904649 , -5.187265793501614 , -3.319036126019871 , -3.319036109293236 , -5.187265781818576 , -5.1872657691461095, -3.3190361236075816, -3.319036118767427 , -5.187265780624533 , -5.187265778645573 , -3.3190361295048763, -3.3190361139877833, -5.187265777923726 , -5.187265778648761
259, -3.3189570002733566, -3.3189569955028606, -5.189788519189809 , -5.189788541874611 , -3.3189570014529823, -3.3189569847281586, -5.1897885301503734, -5.1897885174057246, -3.318956999040713 , -3.318956994200147 , -5.189788528927389 , -5.189788527052669 , -3.318957004936351 , -3.3189569894218685, -5.189788526287941 , -5.189788526958918
260, -3.318885637442076 , -3.3188856326709266, -5.192314093480531 , -5.192314116255479 , -3.3188856386216252, -3.318885621898517 , -5.192314104489901 , -5.1923140916687665, -3.318885636209385 , -3.3188856313667716, -5.192314103266565 , -5.1923141015255165, -3.3188856421029183, -3.31888562659046  , -5.192314100681123 , -5.192314101410249
261, -3.318821985357411 , -3.3188219805856223, -5.194842502873962 , -5.1948425257522075, -3.318821986536896 , -3.318821969815504 , -5.194842513949598 , -5.194842501052557 , -3.31882198412518  , -3.3188219792825633, -5.194842512602176 , -5.194842510968339 , -3.3188219900156595, -3.318821974507344 , -5.1948425100071445, -5.194842510910752
262, -3.3187659936360525, -3.3187659888637   , -5.197373756592364 , -5.197373779562798 , -3.318765994815451 , -3.318765978095874 , -5.197373767722109 , -5.197373754749591 , -3.3187659924029886, -3.318765987560868 , -5.197373766314892 , -5.197373764617347 , -3.3187659982917803, -3.3187659827855858, -5.197373763717681 , -5.197373764654963
263, -3.3187176124913274, -3.318717607718245 , -5.199907863890604 , -5.199907886940176 , -3.3187176136706253, -3.3187175969527063, -5.199907875084702 , -5.1999078620214485, -3.3187176112580294, -3.3187176064160053, -5.199907873668092 , -5.1999078720015   , -3.318717617146006 , -3.3187176016416595, -5.199907870966097 , -5.199907871891689
264, -3.318676792723121 , -3.318676787949303 , -5.202444834064323 , -5.202444857192274 , -3.31867679390231  , -3.318676777186039 , -5.2024448453261085, -5.20244483217534  , -3.3186767914895414, -3.318676786647952 , -5.202444843906892 , -5.202444842169631 , -3.318676797377554 , -3.318676781874694 , -5.202444841174851 , -5.202444842164936
265, -3.31864348570956  , -3.318643480935245 , -5.204984676469427 , -5.204984699674265 , -3.318643486888659 , -3.318643470174232 , -5.204984687797452 , -5.204984674591064 , -3.3186434844761123, -3.318643479634095 , -5.2049846863504845, -5.204984684548722 , -3.3186434903616755, -3.318643474863155 , -5.204984683443032 , -5.204984684565408
266, -3.318617643398507 , -3.3186176386236923, -5.207527400552319 , -5.207527423802429 , -3.31861764457755  , -3.3186176278649113, -5.207527411916215 , -5.2075273986588115, -3.3186176421660076, -3.318617637323232 , -5.207527410442439 , -5.2075274086029095, -3.318617648049944 , -3.3186176325524546, -5.207527407577518 , -5.207527408695806
267, -3.318599218298451 , -3.3185992135230977, -5.210073015785646 , -5.210073039094663 , -3.318599219477406 , -3.3185992027665345, -5.210073027210473 , -5.210073013881031 , -3.318599217066816 , -3.318599212223707 , -5.210073025661608 , -5.210073024074052 , -3.3185992229481704, -3.318599207453196 , -5.210073022710765 , -5.210073024050631
268, -3.3185881634700767, -3.3185881586941366, -5.212621531723734 , -5.212621555084841 , -3.3185881646489523, -3.318588147939772 , -5.2126215431868514, -5.212621529794897 , -3.3185881622392066, -3.31858815739373  , -5.212621541637589 , -5.21262153989135  , -3.3185881681173135, -3.3185881526251344, -5.212621538614175 , -5.2126215399800016
269, -3.318584432518116 , -3.3185844277415426, -5.21517295793785  , -5.215172981376999 , -3.31858443369691  , -3.318584416989364 , -5.215172969453411 , -5.215172955989469 , -3.3185844312873742, -3.3185844264406703, -5.215172967913825 , -5.215172966011008 , -3.318584437162891 , -3.318584421673647 , -5.215172964841561 , -5.215172966184249
270, -3.3185879795829645, -3.3185879748058777, -5.2177273041002925, -5.21772732760464  , -3.3185879807616727, -3.3185879640558795, -5.217727315644339 , -5.2177273021404105, -3.3185879783519   , -3.318587973506212 , -5.217727314102037 , -5.217727312226591 , -3.3185879842288206, -3.3185879687404167, -5.217727311119518 , -5.21772731242133
271, -3.318598759333237 , -3.3185987545555897, -5.220284579931552 , -5.220284603520553 , -3.3185987605118794, -3.3185987438077604, -5.220284591518359 , -5.220284577972202 , -3.318598758102705 , -3.318598753256377 , -5.220284590138638 , -5.2202845881126425, -3.318598763978057 , -3.3185987484922403, -5.220284586953024 , -5.220284588290081
272, -3.318616726957273 , -3.3186167221791196, -5.222844795191272 , -5.222844818895211 , -3.318616728135804 , -3.318616711433468 , -5.222844806909187 , -5.222844793241996 , -3.318616725727412 , -3.31861672088111  , -5.222844805637387 , -5.222844803516562 , -3.318616731601304 , -3.318616716119312 , -5.222844802250618 , -5.222844803689101
273, -3.3186418381559215, -3.3186418333772587, -5.22540795977054  , -5.225407983576504 , -3.3186418393343495, -3.3186418226337766, -5.225407971574378 , -5.225407957814817 , -3.3186418369258637, -3.318641832079798 , -5.22540797011897  , -5.225407968023698 , -3.31864184279755  , -3.3186418273190856, -5.225407966764285 , -5.22540796822009
274, -3.3186740491349016, -3.318674044355615 , -5.227974083574846 , -5.227974107480422 , -3.318674050313203 , -3.3186740336142866, -5.227974095463341 , -5.227974081615742 , -3.3186740479055383, -3.3186740430599597, -5.227974093940148 , -5.227974092116655 , -3.3186740537757897, -3.3186740382991506, -5.2279740905631105, -5.227974092122779
275, -3.318713316596937 , -3.3187133118171057, -5.230543176584414 , -5.2305432005819394, -3.3187133177751584, -3.318713301077911 , -5.230543188486262 , -5.230543174622125 , -3.318713315367199 , -3.318713310521743 , -5.230543187079054 , -5.230543185142154 , -3.3187133212364897, -3.318713305761581 , -5.230543183727339 , -5.23054318526364
276, -3.3187595977351543, -3.318759592954763 , -5.233115248818446 , -5.233115272909074 , -3.318759598913286 , -3.318759582217683 , -5.2331152607626885, -5.2331152468527335, -3.318759596506271 , -3.318759591661025 , -5.2331152592401455, -5.233115257444598 , -3.318759602374263 , -3.3187595869007205, -5.233115256026277 , -5.233115257450735
277, -3.318812850225587 , -3.3188128454445844, -5.235690310388699 , -5.2356903345476695, -3.3188128514036386, -3.3188128347095973, -5.2356903223628155, -5.235690308415605 , -3.3188128489968785, -3.318812844151523 , -5.235690320797054 , -5.23569031888339  , -3.3188128548624025, -3.3188128393909597, -5.235690317547333 , -5.235690318969738
278, -3.318873032219945 , -3.31887302743847  , -5.23826837145508  , -5.23826839567083  , -3.318873033397929 , -3.3188730167055596, -5.238268383442095 , -5.23826836945438  , -3.3188730309909182, -3.318873026144448 , -5.238268381862599 , -5.238268379999853 , -3.318873036855604 , -3.3188730213848094, -5.2382683785390345, -5.238268380009086
279, -3.3189401023394605, -3.3189400975573884, -5.240849442236014 , -5.240849466516897 , -3.3189401035173827, -3.3189400868265406, -5.240849454228086 , -5.240849440194437 , -3.3189401011089674, -3.318940096263828 , -5.240849452661001 , -5.240849450782199 , -3.318940106974261 , -3.318940091505452 , -5.240849449225003 , -5.240849450699898
280, -3.3190140196671365, -3.3190140148845555, -5.243433532999142 , -5.2434335573645985, -3.319014020845008 , -3.3190140041557528, -5.243433544979987 , -5.243433530931338 , -3.319014018435302 , -3.3190140135919117, -5.2434335435499415, -5.2434335415811475, -3.319014024297675 , -3.3190140088334004, -5.243433539910061 , -5.243433541559249
281, -3.319094743741958 , -3.3190947389588805, -5.246020654114365 , -5.246020678556904 , -3.3190947449197505, -3.3190947282321237, -5.24602066610055  , -5.246020652006871 , -3.3190947425124318, -3.3190947376662616, -5.246020664630093 , -5.2460206626783314, -3.3190947483714828, -3.319094732909789 , -5.246020660951896 , -5.246020662762947
282, -3.3191822345519766, -3.3191822297683915, -5.248610815981021 , -5.248610840516422 , -3.3191822357296954, -3.3191822190436717, -5.2486108279974335, -5.2486108138596785, -3.31918223332246  , -3.319182228475267 , -5.248610826520263 , -5.248610824650125 , -3.3191822391797166, -3.3191822237214277, -5.2486108228226085, -5.248610824743688
283, -3.3192764525278045, -3.319276447743784 , -5.25120402908718  , -5.251204053713686 , -3.3192764537054624, -3.319276437021093 , -5.251204041151397 , -5.251204026961772 , -3.3192764512980055, -3.319276446450323 , -5.251204039808622 , -5.251204037796301 , -3.319276457154458 , -3.319276441697698 , -5.251204036141203 , -5.251204038057973
284, -3.319377358536726 , -3.319377353752224 , -5.253800304035898 , -5.253800328725338 , -3.319377359714318 , -3.319377343031565 , -5.253800316127079 , -5.253800301873507 , -3.319377357308612 , -3.3193773524583308, -5.253800314687274 , -5.253800312843718 , -3.319377363161075 , -3.319377347707257 , -5.25380031108866  , -5.2538003129287905
285, -3.319484913876215 , -3.319484909091174 , -5.256399651415975 , -5.256399676217023 , -3.319484915053731 , -3.319484898372531 , -5.256399663536609 , -5.256399649236148 , -3.3194849126480133, -3.319484907798103 , -5.256399661987182 , -5.256399660251366 , -3.319484918500715 , -3.319484903049905 , -5.256399658305728 , -5.256399660291789
286, -3.31959908026775  , -3.3195990754821887, -5.2590020819149395, -5.259002106858243 , -3.3195990814451717, -3.3195990647655624, -5.259002094089464 , -5.2590020797310375, -3.319599079039495 , -3.3195990741892967, -5.259002092391669 , -5.259002090623588 , -3.3195990848902444, -3.3195990694417183, -5.259002088705608 , -5.259002090655191
287, -3.3197198198512616, -3.319719815065153 , -5.261607606342526 , -5.261607631399895 , -3.319719821028602 , -3.3197198043505347, -5.261607618545425 , -5.261607604125058 , -3.3197198186249275, -3.3197198137740935, -5.26160761689773  , -5.261607615084484 , -3.3197198244729766, -3.3197198090272884, -5.261607612966221 , -5.261607614961993
288, -3.3198470951788828, -3.31984709039223  , -5.264216235476293 , -5.264216260655345 , -3.3198470963561437, -3.3198470796796156, -5.264216247724466 , -5.264216233227331 , -3.3198470939524185, -3.3198470891016933, -5.264216246103228 , -5.264216244299338 , -3.3198470997990377, -3.319847084355297 , -5.264216242062979 , -5.264216244223881
289, -3.3199808692095827, -3.3199808644223054, -5.266827980286238 , -5.26682800557293  , -3.3199808703867424, -3.3199808537116606, -5.266827992541369 , -5.2668279779874485, -3.3199808679827445, -3.319980863132263 , -5.26682799093343  , -5.266827988961684 , -3.3199808738288707, -3.3199808583871486, -5.266827986963127 , -5.2668279889931595
290, -3.320121105302988 , -3.320121100515148 , -5.269442851681341 , -5.269442877100071 , -3.3201211064800464, -3.3201210898064595, -5.269442863960108 , -5.2694428493228695, -3.320121104076079 , -3.32012109922566  , -5.269442862334558 , -5.269442860451783 , -3.320121109920596 , -3.320121094482055 , -5.26944285846813  , -5.2694428603361105
291, -3.320267767214373 , -3.3202677624260026, -5.272060860711162 , -5.272060886277953 , -3.320267768391339 , -3.3202677517192454, -5.2720608730423475, -5.272060858308324 , -3.3202677659869164, -3.3202677611357685, -5.272060871525539 , -5.272060869373477 , -3.320267771830485 , -3.3202677563934397, -5.272060867506588 , -5.272060869224044
292, -3.320420819088865 , -3.3204208142999816, -5.274682018487035 , -5.274682044214528 , -3.3204208202657495, -3.3204208035951437, -5.274682030880295 , -5.274682016068582 , -3.3204208178615637, -3.320420813011589 , -5.274682029330965 , -5.2746820270556185, -3.3204208237045765, -3.3204208082681363, -5.274682025170719 , -5.274682027050289
293, -3.3205802254562435, -3.3205802206668427, -5.277306336200483 , -5.277306362077067 , -3.3205802266330613, -3.3205802099639192, -5.2773063486119405, -5.277306333769463 , -3.320580224229332 , -3.3205802193779657, -5.277306347229261 , -5.2773063446764406, -3.3205802300699587, -3.320580214636074 , -5.277306342954939 , -5.277306344608963
294, -3.3207459512254323, -3.3207459464356703, -5.279933825094854 , -5.279933851132158 , -3.32074595240216  , -3.320745935734655 , -5.279933837540802 , -5.2799338226607935, -3.3207459499966094, -3.320745945147112 , -5.2799338362041945, -5.279933833691977 , -3.320745955837505 , -3.3207459404057724, -5.279933831785969 , -5.279933833505984
295, -3.32091796167996  , -3.3209179568896627, -5.282564496543356 , -5.282564522745907 , -3.3209179628565835, -3.3209179461905523, -5.282564509003402 , -5.282564494093234 , -3.320917960451207 , -3.320917955599736 , -5.282564507675951 , -5.282564505101636 , -3.320917966290549 , -3.320917950860578 , -5.282564503223153 , -5.282564505054773
296, -3.321096222472016 , -3.3210962176810908, -5.285198361972597 , -5.285198388301555 , -3.3210962236485333, -3.3210962069838734, -5.285198374439862 , -5.2851983594768726, -3.3210962212449813, -3.3210962163937343, -5.285198373186573 , -5.285198370446206 , -3.321096227081484 , -3.3210962116552816, -5.285198368403818 , -5.285198370397996
297, -3.3212806996176685, -3.3212806948262594, -5.287835432786791 , -5.287835459281098 , -3.3212807007940945, -3.3212806841309344, -5.287835445283358 , -5.287835430286573 , -3.3212806983905505, -3.3212806935388293, -5.287835444137785 , -5.2878354414959   , -3.3212807042263375, -3.321280688802405 , -5.287835439463039 , -5.287835441295698
298, -3.3214713594925818, -3.321471354700633 , -5.290475720615214 , -5.290475747234144 , -3.3214713606689212, -3.3214713440071857, -5.290475733129171 , -5.290475718082916 , -3.321471358264328 , -3.3214713534138927, -5.290475731932769 , -5.290475729425895 , -3.3214713641007307, -3.321471348677732 , -5.2904757271724945, -5.290475729086165
299, -3.3216681688263505, -3.321668164033898 , -5.293119237004322 , -5.293119263782304 , -3.321668170002588 , -3.3216681533423333, -5.293119249588587 , -5.293119234472104 , -3.3216681676008912, -3.3216681627490097, -5.2931192482932135, -5.293119245783785 , -3.3216681734352242, -3.321668158012201 , -5.293119243579368 , -5.293119245583343
300, -3.321871094698315 , -3.321871089905366 , -5.295765993799863 , -5.2957660206821515, -3.3218710958744637, -3.321871079215661 , -5.2957660064172805, -5.295765991225352 , -3.3218710934720197, -3.3218710886196523, -5.295766004967638 , -5.295766002547028 , -3.321871099304905 , -3.321871083885192 , -5.2957660003138844, -5.295766002473529
301, -3.3220801045324815, -3.3220800997391087, -5.298416002728688 , -5.298416029710775 , -3.3220801057085496, -3.3220800890512483, -5.298416015370671 , -5.298416000104135 , -3.322080103305627 , -3.3220800984530334, -5.298416014114766 , -5.298416011500113 , -3.3220801091369716, -3.3220800937204373, -5.29841600940373  , -5.298416011547993
302, -3.3222951660933258, -3.322295161299494 , -5.301069275625196 , -5.301069302741908 , -3.3222951672692904, -3.3222951506134804, -5.301069288345864 , -5.301069272962522 , -3.322295164867662 , -3.3222951600133257, -5.301069287091827 , -5.3010692843434635, -3.322295170696592 , -3.3222951552830526, -5.301069282316078 , -5.301069284637882
303, -3.322516247481007 , -3.3225162426866635, -5.303725824419611 , -5.303725851696588 , -3.322516248656866 , -3.3225162320025086, -5.303725837257771 , -5.303725821746799 , -3.322516246256071 , -3.3225162414003324, -5.303725835899933 , -5.303725833337128 , -3.3225162520827647, -3.322516236671777 , -5.303725831297523 , -5.303725833483375
304, -3.322743317126965 , -3.3227433123320584, -5.306385661189538 , -5.306385688647802 , -3.3227433183026798, -3.322743301649765 , -5.306385674159979 , -5.306385658501404 , -3.322743315903559 , -3.3227433110463993, -5.306385672816019 , -5.306385670160027 , -3.3227433217268385, -3.3227433063170584, -5.306385667993196 , -5.306385670318287
305, -3.322976343789435 , -3.322976338994039 , -5.309048798059836 , -5.309048825728112 , -3.32297634496503  , -3.32297632831361  , -5.309048811126414 , -5.309048795348826 , -3.3229763425657572, -3.3229763377088664, -5.309048809978019 , -5.309048807243934 , -3.3229763483888664, -3.322976332980429 , -5.309048805388035 , -5.309048807280694
306, -3.323215296549521 , -3.323215291753589 , -5.311715247193603 , -5.3117152750918155, -3.3232152977249734, -3.32321528107501  , -5.311715260400165 , -5.311715244494927 , -3.3232152953267144, -3.3232152904699035, -5.311715259183869 , -5.311715256362381 , -3.3232153011471564, -3.3232152857414143, -5.311715254699996 , -5.311715256470028
307, -3.3234601448064724, -3.323460140010096 , -5.314385020937272 , -5.314385049017471 , -3.3234601459817616, -3.323460129333347 , -5.314385034262054 , -5.3143850181850585, -3.323460143584007 , -3.3234601387274956, -5.3143850331988824, -5.314385030296096 , -3.32346014940431  , -3.3234601339995042, -5.314385028637667 , -5.314385030424076
308, -3.323710858273974 , -3.323710853477258 , -5.317058131569684 , -5.317058159865726 , -3.3237108594491485, -3.323710842802329 , -5.3170581449832035, -5.317058128796727 , -3.3237108570519056, -3.3237108521941274, -5.317058144065546 , -5.317058141040089 , -3.323710862869804 , -3.323710847466314 , -5.317058139633632 , -5.317058141175551
309, -3.323967406976018 , -3.3239674021788495, -5.319734591523772 , -5.319734620033256 , -3.323967408151083 , -3.323967391505733 , -5.319734605050979 , -5.319734588729551 , -3.323967405754329 , -3.3239674008955222, -5.319734603876909 , -5.319734600906641 , -3.3239674115693627, -3.3239673961691567, -5.3197345995107606, -5.3197346009662
310, -3.324229761242553 , -3.3242297564448293, -5.322414413398267 , -5.322414442088013 , -3.324229762417478 , -3.3242297457735224, -5.322414427034807 , -5.322414410551703 , -3.3242297600205286, -3.324229755160757 , -5.3224144257138795, -5.322414423115225 , -3.324229765834369 , -3.3242297504358382, -5.322414421378113 , -5.322414423035656
311, -3.324497891705623 , -3.3244978869072974, -5.3250976097299585, -5.325097638608464 , -3.324497892880401 , -3.324497876237812 , -5.325097623465563 , -5.325097606856919 , -3.3244978904829563, -3.3244978856228977, -5.325097622284707 , -5.325097619423628 , -3.324497896296616 , -3.324497880899747 , -5.325097617586538 , -5.3250976195326745
312, -3.32477176929562  , -3.3247717644967314, -5.327784193241467 , -5.327784222305914 , -3.3247717704702366, -3.324771753829059 , -5.327784207091215 , -5.327784190363642 , -3.3247717680745836, -3.3247717632151903, -5.327784205796754 , -5.327784203020256 , -3.3247717738879117, -3.324771758492587 , -5.327784200984861 , -5.327784203225014
313, -3.3250513652374925, -3.325051360438024 , -5.33047417676213  , -5.330474205995476 , -3.325051366411931 , -3.3250513497721412, -5.330474190729454 , -5.330474173837362 , -3.3250513640153034, -3.325051359155498 , -5.3304741897638035, -5.330474186679812 , -3.3250513698274244, -3.3250513544323868, -5.3304741847375485, -5.330474186732428
314, -3.3253366510468205, -3.3253366462467335, -5.3331675731362775, -5.333167602510566 , -3.3253366522210683, -3.325336635582646 , -5.333167587244843 , -5.333167570158689 , -3.3253366498257613, -3.325336644965219 , -5.333167586417704 , -5.333167583009195 , -3.3253366556351356, -3.325336640242068 , -5.3331675812140125, -5.333167583159721
315, -3.325627598526149 , -3.3256275937254154, -5.335864395285653 , -5.335864424860384 , -3.3256275997002076, -3.3256275830631155, -5.335864409547202 , -5.335864392265696 , -3.325627597305154 , -3.3256275924448255, -5.33586440845921  , -5.335864405204825 , -3.32562760311412  , -3.3256275877215518, -5.335864403459052 , -5.335864405171943
316, -3.3259241797613357, -3.3259241749600146, -5.33856465626906  , -5.338564686075279 , -3.3259241809351936, -3.3259241642995017, -5.338564670733684 , -5.3385646532209226, -3.3259241785387403, -3.3259241736778993, -5.338564669501586 , -5.338564666386559 , -3.325924184345762 , -3.3259241689552073, -5.338564664468949 , -5.338564666490928
317, -3.3262263671180072, -3.3262263623161794, -5.341268369274474 , -5.341268399279001 , -3.3262263682916724, -3.3262263516574406, -5.3412683839036585, -5.341268366166745 , -3.3262263658959768, -3.326226361034529 , -5.341268382651689 , -5.341268379524285 , -3.326226371701757 , -3.326226356312446 , -5.341268377684949 , -5.341268379461694
318, -3.3265341332381615, -3.32653412843582  , -5.3439755474610156, -5.343975577761424 , -3.326534134411658 , -3.326534117778845 , -5.343975562310812 , -5.343975544329657 , -3.3265341320161013, -3.3265341271542512, -5.3439755610595014, -5.343975557939845 , -3.3265341378207482, -3.326534122433875 , -5.343975556127088 , -5.3439755576838115
319, -3.32684745103646  , -3.3268474462334914, -5.346686204265829 , -5.346686234794377 , -3.326847452209772 , -3.3268474355782565, -5.3466862192525495, -5.346686201068412 , -3.3268474498136302, -3.3268474449531116, -5.346686218006149 , -5.346686215018211 , -3.3268474556184344, -3.3268474402332644, -5.346686213007498 , -5.346686214683835
320, -3.3271662936966844, -3.3271662888932014, -5.349400353016048 , -5.349400383786819 , -3.3271662948698184, -3.3271662782396825, -5.3494003681643205, -5.349400349744778 , -3.327166292473928 , -3.327166287612412 , -5.3494003666940095, -5.3494003635844996, -3.327166298278491 , -3.3271662828948854, -5.349400361876157 , -5.349400363527561
321, -3.327490634668758 , -3.327490629864814 , -5.352118007222698 , -5.352118038266848 , -3.3274906358417637, -3.327490619213014 , -5.35211802252275  , -5.352118003898933 , -3.327490633445275 , -3.3274906285853096, -5.352118021144318 , -5.352118017972901 , -3.3274906392492327, -3.3274906238679076, -5.352118016273229 , -5.352118017595821
322, -3.3278204476651894, -3.3278204428608738, -5.354839180498518 , -5.3548392118215125, -3.327820448838039 , -3.327820432210783 , -5.35483919596312  , -5.3548391771328605, -3.327820446441888 , -3.327820441581531 , -5.3548391945926275, -5.354839191349426 , -3.3278204522448562, -3.327820436865201 , -5.354839189617925 , -5.354839190829047
323, -3.3281557066579768, -3.328155701853294 , -5.357563886542127 , -5.3575639181506265, -3.3281557078306787, -3.328155691204904 , -5.357563902195507 , -5.357563883167921 , -3.32815570543498  , -3.328155700572281 , -5.357563900857779 , -5.357563897502369 , -3.3281557112348708, -3.3281556958592025, -5.357563895776072 , -5.357563896882632
324, -3.328496385875266 , -3.328496381070141 , -5.360292139146467 , -5.360292171074334 , -3.3284963870477955, -3.32849637042346  , -5.360292155021299 , -5.360292135756663 , -3.328496384651944 , -3.3284963797902996, -5.3602921537772215, -5.36029215022354  , -3.328496390450534 , -3.3284963750771652, -5.360292148446261 , -5.360292149630764
325, -3.3288424597981097, -3.328842454992555 , -5.363023952234538 , -5.3630239844760075, -3.32884246097049  , -3.328842444347564 , -5.363023968294818 , -5.363023948826221 , -3.3288424585753256, -3.32884245371313  , -5.363023966786865 , -5.363023963504368 , -3.328842464372504 , -3.3288424490004833, -5.36302396164081  , -5.3630239629364445
326, -3.3291939031576487, -3.329193898351556 , -5.365759339836355 , -5.3657593723359165, -3.3291939043298737, -3.329193887708237 , -5.365759356036726 , -5.365759336362005 , -3.3291939019362125, -3.3291938970727037, -5.36575935449918  , -5.3657593511879105, -3.329193907731143 , -3.3291938923616864, -5.36575934923719  , -5.365759350599695
327, -3.329550690931452 , -3.329550686124928 , -5.368498315914514 , -5.3684983487620075, -3.3295506921034934, -3.32955067548328  , -5.36849833237986  , -5.368498312448183 , -3.329550689711102 , -3.329550684845963 , -5.368498330718829 , -5.36849832753872  , -3.3295506955029075, -3.3295506801360877, -5.368498325432799 , -5.368498327064286
328, -3.329912798341216 , -3.3299127935342763, -5.3712408947645125, -5.371240927920254 , -3.3299127995130693, -3.329912782894307 , -5.371240911449929 , -5.371240891266182 , -3.329912797120967 , -3.329912792256419 , -5.37124090969446  , -5.37124090668703  , -3.3299128029121734, -3.329912787546164 , -5.371240904561263 , -5.371240905927664
329, -3.330280200849439 , -3.3302801960421724, -5.373987090699213 , -5.373987124130721 , -3.3302802020211453, -3.330280185403867 , -5.3739871075051395, -5.373987087146399 , -3.3302801996280924, -3.330280194762509 , -5.373987105820589 , -5.373987102724546 , -3.3302802054198706, -3.330280190055027 , -5.373987100563721 , -5.373987101972767
330, -3.3306528741565793, -3.330652869349011 , -5.376736918022535 , -5.376736951786717 , -3.33065287532817  , -3.3306528587123383, -5.376736934954194 , -5.376736914474945 , -3.330652872936163 , -3.330652868070497 , -5.376736933471243 , -5.376736930083861 , -3.3306528787275074, -3.33065286336259  , -5.376736928027355 , -5.376736929621707
331, -3.3310307941983313, -3.3310307893902604, -5.3794903912990755, -5.37949042538566  , -3.3310307953697573, -3.3310307787552142, -5.379490408397493 , -5.379490387725885 , -3.33103079297788  , -3.331030788111436 , -5.3794904070128995, -5.379490403778023 , -3.331030798766927 , -3.331030783404181 , -5.379490401326464 , -5.379490403208075
332, -3.3314139371421136, -3.331413932333561 , -5.382247525129179 , -5.382247559526528 , -3.3314139383134256, -3.331413921700115 , -5.382247542388475 , -5.382247521525982 , -3.3314139359222787, -3.331413931054117 , -5.3822475408434665, -5.382247537514352 , -3.3314139417099105, -3.3314139263489353, -5.382247535008614 , -5.382247537018814
333, -3.3318022793849367, -3.3318022745760434, -5.385008334217501 , -5.385008368917994 , -3.331802280556152 , -3.331802263944167 , -5.385008351609247 , -5.38500833058518  , -3.331802278165221 , -3.331802273296383 , -5.385008350450469 , -5.385008346712428 , -3.331802283951518 , -3.3318022685920776, -5.38500834431206  , -5.385008346211973
334, -3.3321957975506855, -3.3321957927414627, -5.387772833399275 , -5.387772868417434 , -3.33219579872177  , -3.3321957821111337, -5.387772850951896 , -5.3877728297271315, -3.3321957963310713, -3.332195791463119 , -5.387772850016448 , -5.387772846197773 , -3.332195802116257 , -3.3321957867588   , -5.387772843731122 , -5.387772845465859
335, -3.3325944684870676, -3.332594463677486 , -5.390541037527191 , -5.390541072934334 , -3.3325944696580536, -3.3325944530486944, -5.390541055279923 , -5.390541033873978 , -3.332594467266751 , -3.332594462400958 , -5.390541054107813 , -5.390541050419602 , -3.332594473051358 , -3.332594457697153 , -5.390541047941456 , -5.390541049934552
336, -3.332998269263154 , -3.332998264453134 , -5.393312961757305 , -5.393312997506905 , -3.332998270434039 , -3.3329982538258593, -5.393312979643628 , -5.393312958053489 , -3.332998268043106 , -3.332998263175946 , -5.3933129784194955, -5.393312974540796 , -3.3329982738256034, -3.3329982584727325, -5.393312972218909 , -5.3933129744162915
337, -3.333407177166454 , -3.333407172356115 , -5.396088621183385 , -5.396088657231386 , -3.3334071783372914, -3.333407161730315 , -5.396088639189117 , -5.396088617441651 , -3.33340717594627  , -3.333407171080402 , -5.396088638120339 , -5.3960886340490815, -3.333407181728542 , -3.333407166376785 , -5.396088631714827 , -5.396088633879251
338, -3.333821169700777 , -3.333821164890126 , -5.398868031035095 , -5.398868067376554 , -3.3338211708715697, -3.333821154265785 , -5.398868049144333 , -5.398868027254026 , -3.333821168480442 , -3.333821163613808 , -5.3988680479698425, -5.398868043938077 , -3.333821174262208 , -3.333821158911908 , -5.398868041582347 , -5.398868043713263
339, -3.33424022458328  , -3.334240219772456 , -5.401651206657679 , -5.401651243287494 , -3.33424022575407  , -3.3342402091495664, -5.401651224827726 , -5.401651202869328 , -3.3342402233614434, -3.3342402184945006, -5.401651223558139 , -5.401651219588946 , -3.3342402291428113, -3.33424021379476  , -5.401651217348377 , -5.401651219529385
340, -3.3346643197423997, -3.334664314931329 , -5.404438163614405 , -5.4044382004753695, -3.334664320913144 , -3.3346643043098925, -5.4044381818142035, -5.404438159784069 , -3.334664318521227 , -3.334664313654518 , -5.40443818053345  , -5.404438176663541 , -3.334664324300344 , -3.3346643089558876, -5.404438174512706 , -5.404438176676091
