,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
126,6.396428661371204e-05,0.00017917107735693967,7.167773761448944e-05,0.0006494082639074787,0.00025024537286472153,0.0002282342647237886,0.0012419200954748924,4.836796648359079e-05,0.00048486934142004455,5.4432642994528156e-05,0.0011456612264599381,0.00015979717770173838,0.00021012947147441496,9.935520051213827e-05,0.0002563230387586437,0.00011827248733365879,0.0004614915903633235,8.960122398863486e-05,0.00012793514045064618,7.279781068405954e-05
127,6.754114688136365e-05,0.00018626468817688657,7.384644598087301e-05,0.0006915060349468038,0.0002592033701116323,0.00024115929092992489,0.0012799282776661143,5.048046605031974e-05,0.0005024922064905911,5.744046947032121e-05,0.001191011436632124,0.0001680735833532802,0.00022163975107282566,0.00010349490286396772,0.0002713117476902087,0.00012148859450142652,0.00047581116304607315,9.259490915661946e-05,0.00013121274858679397,7.491751148943985e-05
128,7.125091826228797e-05,0.0001934084367273246,7.597552891904885e-05,0.0007348866259136149,0.00026816409884818446,0.00025463802888949275,0.001320476767332667,5.264816259537408e-05,0.0005225062641383184,6.0512320803985304e-05,0.0012293344286780656,0.00017694375248173216,0.00023365629296205726,0.00010770018786581706,0.00028741111145660995,0.00012468826407995378,0.0004913678458337902,9.557735364873749e-05,0.00013430512048555177,7.699934550579548e-05
129,7.509496022267279e-05,0.00020056869050889283,7.805990454564267e-05,0.0007790339885180927,0.00027711092527510036,0.0002686299301572968,0.0013641138098747277,5.487306790396935e-05,0.0005451833256745447,6.364862348106689e-05,0.0012584204220007114,0.00018644057180647355,0.0002461683926770111,0.00011196965677377157,0.0003045891134190058,0.00012787150773362323,0.0005084319377301504,9.854515008485906e-05,0.00013718013660122597,7.903905473873785e-05
130,7.907422785285512e-05,0.00020770602305564837,8.009412175035726e-05,0.0008233385452741459,0.0002860284335272147,0.00028307993212195427,0.0014114934176177657,5.715908437893338e-05,0.0005707539495571291,6.684958631656165e-05,0.0012757537255871764,0.00019659109188347766,0.00025915290858092275,0.00011630113947154615,0.0003227693136351006,0.00013103801627229296,0.0005272944085280631,0.00010149460325193635,0.00013980376766022952,8.103214565605718e-05
131,8.318931978296528e-05,0.0002147749219862469,8.207220807688712e-05,0.0008670900223113739,0.00029490351825642427,0.0002979173657853743,0.001463378749660465,5.951139236721466e-05,0.0005993818415118419,7.011507502496826e-05,0.0012785355272056564,0.00020741568766536044,0.0002725744729983424,0.00012069156315763745,0.0003418426675204821,0.00013418893333991494,0.0005482585289171159,0.00010442154391347332,0.00014214019969296045,8.297392146833167e-05
132,8.744049419070015e-05,0.00022172351478296553,8.398757395740758e-05,0.0009094679329212821,0.0003037263875573425,0.00031305451422738865,0.0015206270278314436,6.193588152537597e-05,0.0006311515140378229,7.344457047811909e-05,0.0012637084121156694,0.00021892732993275595,0.0002863849105304436,0.00012513686205451512,0.0003616868319301541,0.00013732852613008412,0.0005716304344062031,0.00010732117658913302,0.00014415198622225438,8.485951302992821e-05
133,9.182761883225493e-05,0.00022849330401233332,8.583298691599728e-05,0.0009495295184231098,0.00031249153342558775,0.00032838495837614193,0.0015841491851606312,6.443868280227942e-05,0.0006660602606540114,7.683720995631233e-05,0.001228062710826943,0.00023113076498448775,0.00030052254241384963,0.00012963192278100678,0.00038214424990036793,0.00014046560450222827,0.0005977082116024055,0.0001101879821130173,0.0001458002671734258,8.668389636614502e-05
134,9.63500309944223e-05,0.00023501892052897093,8.760061014703334e-05,0.0009861958328424689,0.0003211987403143134,0.0003437819694608015,0.0016548594157206125,6.702581302591705e-05,0.0007040149389084753,8.02918919817795e-05,0.0011684231849259765,0.0002440214664757002,0.00031491125388726204,0.00013417054951720008,0.0004030244560432221,0.00014361461482004974,0.0006267653529970148,0.00011301568126051115,0.00014704509824710316,8.844188993365226e-05
135,0.00010100630081140367,0.00024122792293592628,8.928208482692743e-05,0.001018241590391511,0.000329854190052506,0.0003590971645551527,0.0017335405752323435,6.970291943818213e-05,0.0007448330521469448,8.38074102595612e-05,0.0010820060176860598,0.00025758432948613883,0.00032945916115110726,0.0001387454270221284,0.0004241040298504473,0.00014679639369336988,0.0006590485358466281,0.00011579725070829416,0.00014785077068415963,9.012813117910348e-05
136,0.00010579391396291934,0.0002470441596261509,9.086862850967444e-05,0.001044274916267957,0.0003384716877103623,0.0003741594917794643,0.0018207798127805408,7.247510959739844e-05,0.000788246894035659,8.738257420665134e-05,0.0009670984924536443,0.0002717921722168301,0.0003440569274055076,0.00014334805937944056,0.00044512557773165916,0.0001500386007517355,0.0006947536506945493,0.0001185249707680673,0.0001481726263677835,9.173703815957334e-05
137,0.00011070891128755365,0.00025237807279087683,9.235112384813411e-05,0.0010627380903901786,0.0003470739863721815,0.0003887744620234211,0.0019168796573466901,7.534686617567426e-05,0.0008339168451235471,9.101627488514927e-05,0.0008243016108784615,0.00028660415995025756,0.0003585759927884666,0.00014796866784059902,0.0004657962981282619,0.00015337585774308666,0.0007340140655766018,0.00012119047868096975,0.00014796873612839576,9.326276633366627e-05
138,0.00011574553584606455,0.00025713422535311194,9.372018070152626e-05,0.0010719124693828383,0.00035569414085437313,0.00040272350470420433,0.002021805833055128,7.832206376186509e-05,0.0008814158229367444,9.470746638947255e-05,0.000658620577909708,0.0003019736063825038,0.00037286705490980823,0.00015259604064367052,0.00048578653380902854,0.0001568496097517302,0.0007768895201218254,0.00012378480307678722,0.0001472003973722438,9.469917198771114e-05
139,0.00012089593693839446,0.00026121164156506867,9.496616675255217e-05,0.0010699400614956201,0.00036437678425322266,0.00041576353630034396,0.0021351841218203707,8.140411308633798e-05,0.0009302499513351219,9.845505189518344e-05,0.00048265686392996786,0.00031782124138721765,0.00038675904198090196,0.00015721733866128732,0.0005047287496282394,0.0001605077044740394,0.0008233574517595915,0.00012629836362754436,0.00014583300762618424,9.603979185541931e-05
140,0.00012614996469839478,0.0002645047257357113,9.607921313379928e-05,0.0010548682393967724,0.0003731792083347948,0.00042762702790786,0.002256347622838854,8.459624947632175e-05,0.0009798561454455706,0.00010225768617239986,0.0003215994199678851,0.00033405506626663984,0.00040005862361770626,0.0001618178705052091,0.0005222143174936047,0.00016440367081365452,0.0008733079543941831,0.00012872093216123945,0.00014383680664332995,9.727784405934681e-05
141,0.00013149506276437933,0.0002669044344052755,9.704920929959733e-05,0.001024728960665202,0.00038217214536371484,0.00043802287615981445,0.0023844234792195908,8.79019572210386e-05,0.0010295973376311031,0.00010611352637967236,0.0002206093341270144,0.0003505653085666821,0.0004125501199312936,0.0001663808572041989,0.000537800302171567,0.0001685956801771137,0.0009265427647542292,0.00013104156374995813,0.0001411876635584499,9.840625006698801e-05
142,0.00013691623850014067,0.00026829973181642414,9.786580414519067e-05,0.0009776726830376965,0.00039144019245773227,0.0004466345056635646,0.002518438978487899,9.132548777856496e-05,0.0010787534681399888,0.000110019974656053,0.00021435364804021134,0.0003672224113245109,0.0004239957772293951,0.000170887208740172,0.0005510092099846751,0.0001731451979219883,0.0009827880270194226,0.0001332485150506619,0.00013786782424695662,9.9417672675818e-05
143,0.00014239606919786292,0.00026857948050884736,9.851842846925635e-05,0.000912191593421781,0.00040108187733911565,0.00045313208240122015,0.002657423463072524,9.487239933219353e-05,0.001126508108573598,0.00011397345601077131,0.00024852416425174385,0.00038386663747456485,0.0004341365854450184,0.00017531964771504756,0.0005613318407563999,0.00017811537391440013,0.0010416716160192045,0.0001353291704024777,0.00013386703138505563,0.00010030456250989606
144,0.0001479146948058395,0.000267634792966198,9.899634876692127e-05,0.0008274863263159565,0.00041120941588859044,0.0004571732052340107,0.002800485030497958,9.855002931681819e-05,0.0011719316942370365,0.00011796926350214806,0.0002694709055226285,0.00040032908181869613,0.00044269387250212987,0.00017965024088872396,0.0005682328393889326,0.00018356926607307478,0.0011027502796562142,0.00013726999378695404,0.00012918443091942814,0.00010105920570320213
145,0.00015344975456948142,0.00026536238027810523,9.928875600074402e-05,0.0007240483050595584,0.00042194823462996564,0.0004584099976817596,0.0029468472584959792,0.00010236781665142447,0.001213963269242744,0.00012200148352347042,0.0002682872338449905,0.0004164148169939375,0.0004493677509978047,0.00018385004335137639,0.0005711597077134907,0.00018956802030552507,0.0011655094874654058,0.00013905651837263887,0.0001238230736325637,0.00010167376801972524
146,0.00015897624355539077,0.0002616629545668333,9.93848872774553e-05,0.0006045534133071878,0.0004334363089926214,0.0004564991935710051,0.0030958374817020365,0.00010633741633584442,0.0012513934527617803,0.00012606299314800034,0.0002519884652510388,0.00043190485897422957,0.0004538509149877337,0.00018788815465010955,0.0005695564645942855,0.0001961691289815442,0.0012293618351755873,0.00014067337751755033,0.00011780900767757492,0.00010214033457719383
147,0.00016446628936205392,0.0002564601650289383,9.927417454910324e-05,0.00047500951232876256,0.00044582329914114244,0.0004511153523283458,0.0032468315335386962,0.00011047258938738115,0.0012828517949745333,0.0001301455048642043,0.00022963314262559263,0.0004465565404037499,0.000455828996700725,0.00019173149608330085,0.0005628833506658726,0.00020342485420077065,0.0012936406126932364,0.00014210437422597382,0.00011118086676815389,0.00010245094827534864
148,0.00016989464251158286,0.00024969624289074977,9.894641308077526e-05,0.00034648889576841365,0.00045926936622886066,0.00044196731021443805,0.0033991137767743354,0.00011478889538958513,0.0013068013891759653,0.00013423962558620757,0.00020899820014112837,0.0004601036236226602,0.00045498814210178615,0.0001953448411949692,0.0005506441195390559,0.0002113808428853103,0.001357586885996336,0.00014333258177248037,0.00010399007948436605,0.00010259765280110962
149,0.0001752225420085385,0.00024133640331268642,9.839194324067617e-05,0.0002380679881099129,0.00047394345657935104,0.0004288180255255908,0.0035517393923821714,0.00011930325184726401,0.0013215423765635728,0.00013833489752500152,0.00019648004447694395,0.00047225685100608195,0.0004510252634328867,0.0001986908821842361,0.0005324224277206412,0.00022007490084506522,0.0014203297069665748,0.00014434046707831335,9.630158835709981e-05,0.00010257254697135012
150,0.00018041104476150218,0.00023137381724970776,9.760885916379652e-05,0.00017938626134674076,0.0004900207905398969,0.0004115079829075542,0.0037033551917853413,0.0001240334448816708,0.0013252242589624646,0.00014241979664133357,0.00019641403195376597,0.0004827054752920436,0.00044366104830607836,0.00020173022725048957,0.0005079284372777129,0.00022953585670524256,0.0014808603508338477,0.00014511003011279252,8.819465393126621e-05,0.00010236785605836239
151,0.00018541840776399032,0.00021983509867804697,9.658337003318623e-05,0.0001832066694278091,0.0005076793208739573,0.00038998212341025617,0.0038520463702325504,0.00012899767490552423,0.0013158657449233455,0.000146481676722281,0.00020944580129312685,0.0004911200863888607,0.00043265575333119847,0.0002044213502200026,0.0004770559409067258,0.00023978244906795,0.0015380028099209915,0.0001456229561939414,7.97624362102695e-05,0.00010197602307585068
152,0.00019019913725900725,0.00020678557145210376,9.530538680362949e-05,0.0002121106184623701,0.00052709504309699,0.0003643108984203191,0.003995260990306974,0.00013421419986195705,0.001291377926344519,0.00015050666018341286,0.00023265572640336887,0.0004971507818088583,0.00041782791580101565,0.00020672061670488245,0.0004399490389946856,0.0002508222115187585,0.001590384003698436,0.0001458607824352224,7.111030209031593e-05,0.00010138981964878477
153,0.00019470372760637525,0.00019233349009615606,9.376783159885922e-05,0.0002342517501259686,0.000548436222572927,0.0003347447625275632,0.0041298613000220795,0.00013970110378007166,0.0012496131767955262,0.0001544794878189316,0.00026187167124992435,0.0005004463513654297,0.00039907612085473914,0.00020858252029826364,0.00039706041356420244,0.0002626503944339537,0.0016364079412855587,0.00014580508355977985,6.235528216474577e-05,0.00010060247306948153
154,0.00019887882109059644,0.00017663265375083735,9.196654601706409e-05,0.00024180221565274303,0.0005718568076866477,0.000301724309468174,0.004252320681657969,0.00014547617955638518,0.001188438588728201,0.00015838334735643455,0.0002935169964865142,0.0005006530919989419,0.0003764036651274035,0.00020996017032506693,0.0003492654896562169,0.0002752490109379204,0.0016742377324453534,0.000145444351603975,5.361349428861978e-05,9.960780433338535e-05
155,0.00020266765834963229,0.00015988369642280697,8.990005270249924e-05,0.00023678453321848784,0.0005974894859893938,0.00026590593703139533,0.004359026182100819,0.00015155688227617395,0.001105903807660912,0.00016219970428734968,0.0003250712436653551,0.0004974240506795838,0.0003499366508191378,0.00021080595275738915,0.00029790962666251985,0.0002885860639109628,0.0017017934235686587,0.0001447555114779195,4.504348284767806e-05,9.840037181661552e-05
156,0.00020601073387244555,0.00014232267054665435,8.75691796118997e-05,0.0002236925963624819,0.0006254389752580528,0.00022817837947304947,0.00444657756054517,0.00015796029091189495,0.001000616590845609,0.00016590815820714073,0.0003548842569745258,0.0004904314587236893,0.000319973994724068,0.00021107223516081546,0.00024489140108660003,0.00030261494587646357,0.0017167370019408792,0.00014371865859677608,3.6828118320822257e-05,9.697561670120386e-05
157,0.00020884662939266846,0.00012425654458570707,8.497678734638978e-05,0.00020714410144990922,0.0006557761462987282,0.0001896761790468065,0.004511930394544273,0.00016470301539446835,0.000872536838109448,0.00016948634440698093,0.00038190501970754667,0.00047938343177178505,0.0002869926223864372,0.00021071204622839562,0.00019279750703151538,0.0003172740573410835,0.0017164861287286308,0.0001423164802598774,2.9194815583770647e-05,9.533000862957704e-05
158,0.00021111282078512152,0.0001060410370608033,8.2127826782549e-05,0.00019147414594505898,0.0006885334314715381,0.00015181229187361998,0.00455224782620415,0.0001718010014809512,0.0007245362882747271,0.00017290989458219514,0.00040548049191905134,0.0004640453581036449,0.0002516669183608513,0.00020967978634974866,0.0001452450751180347,0.00033248669632869,0.0016982114646269407,0.00014053435802761487,2.245743590531976e-05,9.346119241602493e-05
159,0.00021274630905555346,8.808875285004806e-05,7.90310119690499e-05,0.00018069988651072983,0.0007237017544307915,0.00011639323346385511,0.004564411852264434,0.0001792692121419805,0.0005652525731781017,0.0001761524633389962,0.0004252270864021672,0.0004442658457979581,0.00021487872842984384,0.00020793213680948938,0.00010771411866735431,0.00034816113328816885,0.0016588248028986284,0.0001383604203168384,1.7102114521133502e-05,9.137519052187479e-05
160,0.0002136845137480681,7.088620802624795e-05,7.569643925063196e-05,0.00017796886021129486,0.0007612289625315376,8.597146995799973e-05,0.004544267542412589,0.00018712119370956136,0.00041403161552981834,0.00017918581991183957,0.00044095057523000275,0.00042000665369626146,0.00017772562400587838,0.00020542927825366512,8.790177321094538e-05,0.0003641907295122681,0.0015949655464568763,0.00013578548439104553,1.3848141654382375e-05,8.906661321442625e-05
161,0.00021386664809859687,5.5043868252186614e-05,7.21364038989139e-05,0.00018451342083085004,0.0008010195168387523,6.4554801939178e-05,0.004485763567803133,0.00019536855996281954,0.0003070492582527528,0.00018198346280660655,0.0004525948521884815,0.00039137550754815597,0.00014155165194903327,0.0002021362863141063,8.917328322703981e-05,0.0003804539831318883,0.0015030333616370634,0.00013280305313045215,1.3206898032947439e-05,8.653433101363712e-05
162,0.00021323537993582636,4.142856300098687e-05,6.837003125543022e-05,0.00019926391360555116,0.0008429301167822216,5.685131893948878e-05,0.00438013911523166,0.00020402044169017238,0.000280467617894194,0.00018451170554600774,0.00046020755633093924,0.0003586599823251822,0.00010806530897010277,0.00019802476330117884,0.00010280805756989756,0.0003968144246442898,0.0013794051398218247,0.00012940957026015768,1.457105743755361e-05,8.378080101609007e-05
163,0.0002117346085297344,3.141657379074155e-05,6.442105725118455e-05,0.0002197760609569012,0.0008867835181188769,6.189483429115599e-05,0.004215162247272732,0.0002130829502533535,0.00030922456486596046,0.0001867373863991074,0.00046391576514035425,0.0003223598162050357,7.969408717273576e-05,0.00019307462801276365,0.00011843342416174514,0.000413120339240684,0.0012211610204429287,0.0001256050121994189,1.6710144711120207e-05,8.081184759079483e-05
164,0.00020931996245309925,2.6790578228136565e-05,6.0314660945566966e-05,0.00024347504547589954,0.0009323599210830477,7.2284580794705e-05,0.003974191891440316,0.00022255869224038885,0.00033911026551190494,0.00018862700364417616,0.00046390795190734364,0.00028321474112090055,6.023906422480068e-05,0.00018727578754633954,0.0001309904696933378,0.00042920436600451465,0.0010279905222672176,0.00012139370554285983,1.8782816321456172e-05,7.763620863391424e-05
165,0.00020595381215671928,2.778456735501022e-05,5.607625281124027e-05,0.00026828633098825526,0.0009793987629339621,8.24175817476197e-05,0.0036346778221727906,0.00023244635268359137,0.0003486337222166165,0.0001901465628621602,0.0004604200295315658,0.00024222700699634903,5.386478865555615e-05,0.0001806295596372608,0.00013884356163461123,0.0004448830886108595,0.0008064869500748577,0.00011678514341220465,2.0399246993101355e-05,7.426497674939524e-05
166,0.00020160642984081478,3.186420849258014e-05,5.1731822362963666e-05,0.0002927218229288144,0.0010275990471354897,8.995150941783844e-05,0.0031662856105414993,0.00024274034272377413,0.0003394054200707755,0.00019126162338261538,0.00045372418700272187,0.00020066653893580387,5.9033841265293886e-05,0.0001731499193565872,0.00014190603398799806,0.00045995675997118236,0.0005786971014317359,0.00011179426912902964,2.1424779360660115e-05,7.07112552067452e-05
167,0.0001962574095233484,3.642855160222446e-05,4.730935440967314e-05,0.00031576561063119646,0.0010766182382577246,9.421857516815243e-05,0.0025333493580374346,0.00025343049023118384,0.00031917890247748444,0.00019193747288267314,0.00044411970666086365,0.0001601743702180101,6.874530599784396e-05,0.00016486473002905766,0.00014081655918616223,0.00047420928471309426,0.00039632765866466825,0.00010644137257369918,2.1874737357926193e-05,6.699110089723716e-05
168,0.00018989800428009532,4.017758564149753e-05,4.284075222501265e-05,0.0003367414626321384,0.0011260696310726858,9.53196358967331e-05,0.0017285397088965472,0.00026450174310025445,0.00029459547903308076,0.00019213940883250363,0.00043192520653520186,0.00012290216202863027,7.799948270070824e-05,0.00015581702105516444,0.00013659662989206546,0.00048740853417758936,0.0003319596252343209,0.00010075205941490481,2.1856259385154464e-05,6.312132544285833e-05
169,0.0001825342138454181,4.26229488269373e-05,3.835480789848651e-05,0.0003552112005980218,0.0011755180334104185,9.384534438141163e-05,0.0009320827007183851,0.000275933856033527,0.0002699833218874174,0.0001918331226573421,0.00041746237692948373,9.196594946674986e-05,8.474031156879596e-05,0.00014605689681755358,0.00013050833977683386,0.0004993027708308936,0.00036129990552636443,9.47573278743005e-05,2.1625988686251474e-05,5.912256875105856e-05
170,0.0001741899715721023,4.3699722763650615e-05,3.389855550209318e-05,0.0003709052239186396,0.0012244736038452316,9.072080998290366e-05,0.000657150900153603,0.0002877010408559206,0.0002483096644763488,0.0001909852536104307,0.00040107352511990627,7.203146464401268e-05,8.837890549362757e-05,0.00013566421078308933,0.00012399125837911156,0.000509633373159205,0.00038822209631758674,8.849376400582285e-05,2.155219191439052e-05,5.502052214133444e-05
171,0.0001649096473628037,4.3613872680425486e-05,2.952432892609618e-05,0.00038366919899530364,0.0012723837484150716,8.717899820754926e-05,0.0006041670097497766,0.00029977157408639875,0.00023201433376709245,0.0001895640686075945,0.00038309902839051116,6.720812601454716e-05,8.908651886945896e-05,0.00012473664224810845,0.0001185913824772767,0.0005181264462224799,0.00038273267608381864,8.200383485781582e-05,2.2086240874870056e-05,5.084346306540019e-05
172,0.00015475935532107925,4.280485689116147e-05,2.5287757716189804e-05,0.00039345072112106086,0.0013186231292944342,8.470203597300831e-05,0.0004925139263494243,0.0003121073698820324,0.00022302482769190611,0.00018754013197468778,0.00036387631978351776,7.453004381506205e-05,8.74668728850354e-05,0.00011338950350139385,0.0001157898552437723,0.0005244964406810185,0.0003560050386562444,7.533618564709055e-05,2.3646245068629032e-05,4.6620561104317554e-05
173,0.00014382712926499472,4.195018271623673e-05,2.12488185510777e-05,0.00040026742688165974,0.0013624821245995578,8.479979275423575e-05,0.00048280478455208127,0.00032466353813809967,0.0002222124015853002,0.00018488724918348836,0.0003437332983987779,8.630863947454291e-05,8.447808166815547e-05,0.00010175484243234073,0.00011668839792397395,0.0005284495549859429,0.00032296964519608595,6.853578385754514e-05,2.6459106443167718e-05,4.238109560587913e-05
174,0.000132226920827322,4.19356325287462e-05,1.747585226095996e-05,0.00040419459840411063,0.0014031524654264467,8.857012679247779e-05,0.0005134088809652762,0.00033738794858600654,0.00022902119164340225,0.00018158387557649838,0.00032298054766767553,9.743161208695356e-05,8.141206199809885e-05,8.998098536877743e-05,0.00012168713807103441,0.0005296880125063169,0.00029189185449364854,6.16673961094609e-05,3.050367833577952e-05,3.815472721531114e-05
175,0.00012008797626837143,4.368139095865745e-05,1.4053591077315994e-05,0.00040535226535248704,0.0014397199421691538,9.629698596353929e-05,0.0005447468002111813,0.00035022079734126587,0.0002417796086792588,0.00017761471854352482,0.0003019053535822538,0.00010576225015397208,7.981295445156666e-05,7.823314321761342e-05,0.00013042414703928008,0.0005279159493084277,0.0002665111323843418,5.4802285919381177e-05,3.5595603139767724e-05,3.397269512846465e-05
176,0.00010756446503034041,4.780926371982413e-05,1.1098495112349408e-05,0.000403893174921794,0.0014711524580652215,0.0001074757122153147,0.0005763122954591043,0.0003630941399235772,0.0002584278942772883,0.00017296957780737706,0.0002807689592665799,0.00011067389284822979,8.118285581068454e-05,6.669571154740491e-05,0.00014204193532270829,0.0005228475030522327,0.0002494309135076886,4.8016922343935835e-05,4.15007256458678e-05,2.986120626180679e-05
177,9.483422461415119e-05,5.440825023012662e-05,8.781085009010633e-06,0.000399993090143529,0.0014962934448144176,0.00012120348767427496,0.000606967758265323,0.000375931386067808,0.0002770880743711288,0.00016764970364327924,0.00025980026820739957,0.00011226631561402649,8.647217866776175e-05,5.557868230215051e-05,0.00015554371819987198,0.0005142175610335476,0.00024291292105879374,4.139291271536765e-05,4.7997054911618534e-05,2.586289308901683e-05
178,8.210054452456971e-05,6.313337760783657e-05,7.3213615556514965e-06,0.000393843980658503,0.0015138593848953606,0.00013654454257620556,0.0006344660943694765,0.0003886468178296562,0.0002963080848892422,0.00016166480653002942,0.0002391865908342618,0.00011104198214143553,9.573470571760824e-05,4.513370098043798e-05,0.00017002343811926837,0.0005017954735814188,0.0002477694776421483,3.5019720588722255e-05,5.4891613872218425e-05,2.202512867207677e-05
179,6.959830934280618e-05,7.347048330794861e-05,6.8480056252435346e-06,0.0003856497124367037,0.0015224407696163734,0.00015269680723001088,0.0006573557826992365,0.0004011451806681556,0.0003150415600262296,0.00015503258620105774,0.00021909891308973374,0.00010777719229848494,0.00010829900301638724,3.569044528015747e-05,0.00018474692398821023,0.000485401893855157,0.00026259145683837416,2.899962931383089e-05,6.20189183586482e-05,1.840050616100866e-05
180,5.7608495250411144e-05,8.491685780740757e-05,7.171649712844188e-06,0.00037562324935293257,0.001520505041510672,0.00016902161607125612,0.000675617965083206,0.0004133213603886621,0.00033256968412645075,0.00014777882769712573,0.00019967565085574792,0.00010347477126403783,0.00012321572658813558,2.772981305477372e-05,0.0001991508748612232,0.0004649287770037849,0.00028450403882054567,2.3457121190078666e-05,6.923592640919963e-05,1.5050502593809405e-05
181,4.649094394201675e-05,9.704198443494482e-05,7.87911649878351e-06,0.00036398429349838757,0.0015063998359161987,0.00018502311109896088,0.0006897271600716905,0.0004250601564263391,0.0003484165885449967,0.00013993845861946837,0.0001810280738563913,9.933467716483323e-05,0.00013957722702890503,2.195430132304883e-05,0.00021281465381593536,0.00044036240291943715,0.00031048263367789564,1.8558506157411944e-05,7.64179615231847e-05,1.205250533345407e-05
182,3.6754119124236904e-05,0.00010948996849204864,8.640906169433946e-06,0.0003509567631548458,0.0014783560409732902,0.00020031934397550728,0.0006999438552746002,0.0004362361691384,0.0003622822254194495,0.00013155723468675096,0.0001632549361361785,9.667172718599971e-05,0.00015663003356842793,1.9194754532269008e-05,0.00022543010648183045,0.0004118089911108341,0.00033808835907785226,1.454672512429417e-05,8.345592099024401e-05,9.512328719053154e-06
183,2.9169165331365902e-05,0.00012196680404544031,9.267069966712938e-06,0.0003367677059402756,0.0014344943194298408,0.0002146174774991687,0.0007063484756428336,0.0004467138274630206,0.0003739937797778951,0.0001226933152391436,0.00014641657342890813,9.670295764777014e-05,0.0001737784376331275,1.950883794123594e-05,0.00023677691026052026,0.00037952207201885787,0.0003655811777815103,1.176566396447313e-05,9.025419871773504e-05,7.578119838834225e-06
184,2.4764881002859297e-05,0.0001342278498434903,9.672970525845596e-06,0.000321638789104542,0.0013728484906508872,0.00022769477266840397,0.000709047110285351,0.000456347599845676,0.0003834710886951577,0.00011341798694903659,0.00013055407441418595,0.00010021800921177306,0.00019055705924818155,2.1715065698893284e-05,0.00024670392626117955,0.00034395475828611917,0.00039178392682388477,1.0509228864193973e-05,9.672899356902234e-05,6.4173643475907616e-06
185,2.4136726059165407e-05,0.00014606842756741971,9.845476250841393e-06,0.0003057822929858753,0.0012914392279096956,0.00023938455342339916,0.0007082358914391584,0.00046498245166028883,0.00039070170918765107,0.00010381525895297942,0.00011569102604133017,0.00010733823081671534,0.00020660255884299227,2.4470084221132063e-05,0.00025511509879959983,0.00030572197639881733,0.0004159213575862139,1.068200961120129e-05,0.00010280699703457444,6.078403788293809e-06
186,2.6454132887285897e-05,0.00015731695107617228,9.830366554713934e-06,0.0002894002571770615,0.0011884694382327402,0.00024956610082193744,0.0007041800012478293,0.0004724546247150724,0.0003957226189893492,9.398085041001933e-05,0.00010183381130537061,0.00011758117039749627,0.0002216314453005542,2.696843411122803e-05,0.0002619584203630703,0.0002656810226974233,0.0004374971655851159,1.1681661139932608e-05,0.00010842454513656052,6.3365334640302514e-06
187,3.012193227409947e-05,0.00016782971311135762,9.733403542339181e-06,0.00027267715762955235,0.0010627788604855451,0.0002581574987838675,0.0006971641725851186,0.00047859281181816896,0.000398606631168995,8.403058027210625e-05,8.897934939623967e-05,0.00013015455377792692,0.00023542388796544405,2.884005334659361e-05,0.00026721698807547563,0.0002249633760252523,0.0004562099194830592,1.2887578917816345e-05,0.00011352724581265899,6.860129986208274e-06
188,3.395075665693912e-05,0.00017748696163547722,9.723813364685079e-06,0.0002557977627730102,0.0009147976664787439,0.0002651105247255552,0.0006874828286573293,0.00048321978560258554,0.00039945222376072453,7.407856311782584e-05,7.712318776459291e-05,0.00014423180089555935,0.00024781210969289797,2.996221381590034e-05,0.00027090168866079125,0.00018504264415326383,0.0004718966476312008,1.3926270832844665e-05,0.00011807000000556936,7.3847735905311245e-06
189,3.730922855934851e-05,0.00018619027218235598,1.0019978006127572e-05,0.00023892790784238582,0.000748366721231757,0.00027039777592908305,0.0006754421860571206,0.00048615452707990845,0.0003983706871943093,6.425545029554417e-05,6.626601149160805e-05,0.00015909160018895283,0.0002586720099296401,3.0365353547526207e-05,0.0002730445185971631,0.00014788926665075132,0.0004844943971877125,1.462854311291311e-05,0.00012201727606918822,7.763457137328383e-06
190,3.990749170259054e-05,0.0001938611969404495,1.0833793177273097e-05,0.0002222143352404653,0.0005739146936323647,0.00027403134512287434,0.0006613590184670187,0.00048721489625724293,0.0003954942411488418,5.470989970646238e-05,5.642271242876162e-05,0.00017415188613844303,0.0002679169902797356,3.020269010092855e-05,0.0002736987434740186,0.00011628918304864,0.0004940133149497362,1.4954237145737514e-05,0.0001253434439518509,7.938724879834672e-06
191,4.164467876434487e-05,0.00020044085574142954,1.229149619149912e-05,0.00020578334604716354,0.00041356034233019787,0.00027604538963482597,0.0006455496240601918,0.0004862198118618593,0.0003909598703920473,4.5616978658011135e-05,4.763594487586735e-05,0.00018895734126262242,0.00027549330454357127,2.97522792366509e-05,0.00027292902676902226,9.416231243456274e-05,0.000500517284998152,1.4956348850795763e-05,0.0001280329151510312,7.921170426280863e-06
192,4.253605551174851e-05,0.00020588982452124724,1.4402180456206978e-05,0.00018974168140439986,0.000305965619488739,0.00027649703763195263,0.0006283290335440955,0.00048299671853619736,0.0003849069542442663,3.719713666408207e-05,3.999694689063867e-05,0.00020315558613089155,0.0002813765224806252,2.9426312810142547e-05,0.00027080989820156114,8.53548394764996e-05,0.0005041097559642189,1.4775729582122635e-05,0.00013007982288039895,7.786091468130766e-06
