,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
132,9.242811248758716e-07,1.0147149151961373e-06,9.136329095816823e-07,1.2419132321890578e-06,1.013523087814759e-06,1.0837056241711353e-06,1.1777930001957586e-06,9.131683117391097e-07,1.1337967007113837e-06,8.835016806381044e-07,1.3423577869046518e-06,1.0787677031423447e-06,1.070420409076766e-06,9.427306053575526e-07,1.1171943569812486e-06,9.550186114731658e-07,1.1131205356493814e-06,9.016195351981347e-07,1.001767867828331e-06,9.366601662315071e-07
133,9.339950220530394e-07,1.0265124070360991e-06,9.174741601231752e-07,1.25532869988243e-06,1.0173874399212625e-06,1.0963392172346259e-06,1.186380833012729e-06,9.174062391877342e-07,1.145848090687328e-06,8.858458108495071e-07,1.355405050858878e-06,1.0886467852984968e-06,1.0825519114655329e-06,9.487608199689424e-07,1.122955434521816e-06,9.619533894501259e-07,1.1246643342881473e-06,9.079965950774997e-07,1.008779037019045e-06,9.435520351483382e-07
134,9.434644612530588e-07,1.0390440310890588e-06,9.205964740686413e-07,1.2670389183564628e-06,1.022091789074419e-06,1.1104254651351491e-06,1.196884374758947e-06,9.199851445304928e-07,1.1577628423331377e-06,8.894163320450585e-07,1.3680657742323367e-06,1.0972455505456609e-06,1.096105971900688e-06,9.550744300864598e-07,1.1289804553032779e-06,9.700271428756284e-07,1.135566839276959e-06,9.143520030866191e-07,1.0152322700896572e-06,9.502897490779695e-07
135,9.529561562325522e-07,1.0519845111380756e-06,9.235557124652955e-07,1.2775810153679292e-06,1.0280406941765036e-06,1.1233584319465502e-06,1.2105544167738907e-06,9.223402614332535e-07,1.1690750105030346e-06,8.941076847791808e-07,1.380449640447993e-06,1.1053899175382234e-06,1.1107033387677111e-06,9.61801268913304e-07,1.1354992525875207e-06,9.790881070315548e-07,1.1460429376477173e-06,9.206480613048814e-07,1.0208992653962615e-06,9.56794402429059e-07
136,9.627315406164972e-07,1.062234542651083e-06,9.264735614076977e-07,1.2870576301908054e-06,1.0352732017955797e-06,1.1342435290016688e-06,1.2259974713286835e-06,9.254241718001753e-07,1.180310855015567e-06,8.997526877322809e-07,1.3914253146991391e-06,1.1127819080173224e-06,1.123789903765709e-06,9.691131145980062e-07,1.1429598784843436e-06,9.881664865734977e-07,1.1559440074172663e-06,9.26822250319843e-07,1.0256579832313562e-06,9.629918657505044e-07
137,9.729127293406173e-07,1.0689302584135165e-06,9.293451179885459e-07,1.2964492328744746e-06,1.0437823602424268e-06,1.1439510009726626e-06,1.2395620640697254e-06,9.294991564156512e-07,1.1916102832389775e-06,9.06233238054662e-07,1.3969602523081687e-06,1.1201173579971905e-06,1.1345047830631304e-06,9.757747377509417e-07,1.150833791063628e-06,9.949645301214127e-07,1.1666388849430198e-06,9.328024041512209e-07,1.0295464875954748e-06,9.688402402120212e-07
138,9.83552836673373e-07,1.0730564955007047e-06,9.321604947416201e-07,1.3069447401384876e-06,1.0535383363788525e-06,1.1537439387946736e-06,1.2526064767464864e-06,9.346064667735822e-07,1.2036631561989227e-06,9.134548504636632e-07,1.3898554703496159e-06,1.128195792306268e-06,1.1437681983374073e-06,9.822999009998252e-07,1.1585912080408163e-06,1.0008132252434553e-06,1.1814830153391932e-06,9.385278204631788e-07,1.0327602706847173e-06,9.743381949323397e-07
139,9.947041054511485e-07,1.0758963151461896e-06,9.349148916058036e-07,1.3168377976136475e-06,1.0636150672374888e-06,1.1643799444427131e-06,1.2679848952098282e-06,9.407433754465204e-07,1.2150283335258677e-06,9.21309223174478e-07,1.3586287227221492e-06,1.1375778910697526e-06,1.1529252410589613e-06,9.896932175070073e-07,1.1650204520848877e-06,1.0076148211847546e-06,1.1990186953472e-06,9.439661417295378e-07,1.035553971588763e-06,9.795116907701712e-07
140,1.0064031958625271e-06,1.078327309345654e-06,9.376160224468764e-07,1.3274902125345092e-06,1.0725067442476864e-06,1.1750621268485252e-06,1.2826236830712656e-06,9.478289136250593e-07,1.2252080002794249e-06,9.296715337380082e-07,1.2904549133702356e-06,1.1482681466332447e-06,1.1628254414285402e-06,9.983907854422213e-07,1.1717268788547257e-06,1.0161302598007022e-06,1.215845460390252e-06,9.491203845866737e-07,1.0380933423712584e-06,9.84389866261237e-07
141,1.0167256600586975e-06,1.0807929213518422e-06,9.402905333042128e-07,1.3389497563946662e-06,1.0811727812078703e-06,1.1855171917829707e-06,1.2941353883577309e-06,9.557235969033385e-07,1.2349051386822599e-06,9.38417479424294e-07,1.1996198052036063e-06,1.157549743671595e-06,1.1725815641487064e-06,1.0080367542794225e-06,1.180162071463706e-06,1.0263019566797805e-06,1.231249541217376e-06,9.540263577187167e-07,1.0403696286987113e-06,9.889853615070849e-07
142,1.0251643751128383e-06,1.083457319432275e-06,9.429819248624649e-07,1.3512780723997144e-06,1.0909348527337997e-06,1.196888173347019e-06,1.3098421651883783e-06,9.642993484601856e-07,1.2448784674835322e-06,9.474468595179216e-07,1.1161136001070052e-06,1.1641679713316593e-06,1.182396395914184e-06,1.0180803367815949e-06,1.190968823598541e-06,1.0379433885086927e-06,1.2442018537007058e-06,9.587440034211072e-07,1.0421874545123533e-06,9.932879296734948e-07
143,1.0324655746370758e-06,1.0863719499068467e-06,9.457432697040725e-07,1.363957611409622e-06,1.1021830425979027e-06,1.2098213283524283e-06,1.3407022223200022e-06,9.734721289585857e-07,1.2543527329095373e-06,9.562592619448468e-07,1.066685195791408e-06,1.1692076854712089e-06,1.193552201059066e-06,1.0281605891551934e-06,1.2039642135652557e-06,1.0464018728921274e-06,1.2549411539770795e-06,9.633460783852473e-07,1.043182645524405e-06,9.972699413664354e-07
144,1.0396439888236187e-06,1.089555245029761e-06,9.492274204099318e-07,1.3753918577683264e-06,1.1097910965875487e-06,1.2240559531502794e-06,1.351574479924439e-06,9.831894455895825e-07,1.262658956671548e-06,9.650754105885706e-07,1.0444903397963604e-06,1.1743191168357249e-06,1.206652194017161e-06,1.03811708882013e-06,1.2165765203264968e-06,1.0530261892705313e-06,1.2632261456426004e-06,9.67905971866853e-07,1.0428888321877575e-06,1.00089688349761e-06
145,1.0472484969965076e-06,1.092988687625275e-06,9.540510842213574e-07,1.3825151560574098e-06,1.1152617985037145e-06,1.236427629361106e-06,1.375370377570818e-06,9.92057262008782e-07,1.2684034088841877e-06,9.742376804196608e-07,1.0332869605254874e-06,1.180520355940686e-06,1.2187068493059308e-06,1.047889818516332e-06,1.2276781460878166e-06,1.0594813276947306e-06,1.271500782808177e-06,9.72485649384552e-07,1.0413210993021725e-06,1.0041371564353893e-06
146,1.055392203586134e-06,1.0965722614095924e-06,9.59279281043496e-07,1.3795949578161748e-06,1.1206586389650028e-06,1.245796882073611e-06,1.3963509776604598e-06,9.983707670676485e-07,1.2733646338571566e-06,9.829134585635787e-07,1.0236584871241343e-06,1.1881594517941962e-06,1.2289557408280698e-06,1.057452633851948e-06,1.2377823797514209e-06,1.066816514786875e-06,1.2816347437285918e-06,9.771252366198824e-07,1.0392807057088073e-06,1.007614721316541e-06
147,1.0640419315901148e-06,1.1000757745214488e-06,9.643459799550289e-07,1.3633419559943953e-06,1.1273189238923438e-06,1.25232547082057e-06,1.414053159850701e-06,1.0034645115119778e-06,1.2795412439273613e-06,9.904768989816506e-07,1.0150965234231497e-06,1.1961934444012059e-06,1.2380358361548076e-06,1.0667833953393361e-06,1.2478006994451813e-06,1.0753410552368953e-06,1.2928457682237424e-06,9.818363940001037e-07,1.0359194391238597e-06,1.012053920710235e-06
148,1.0728209769247082e-06,1.1031652537958905e-06,9.691020096660302e-07,1.3289766478705237e-06,1.135481580522439e-06,1.256343310076224e-06,1.4403755447860256e-06,1.0090213119540777e-06,1.2851728895567611e-06,9.97487880307161e-07,1.0101773942255969e-06,1.2050662727577815e-06,1.246444902097843e-06,1.0758484400974803e-06,1.2581726490554547e-06,1.0851092104902364e-06,1.3041930781806146e-06,9.866010897683925e-07,1.032029776478045e-06,1.0164239403084876e-06
149,1.0818280583537367e-06,1.1054887985925744e-06,9.734584994113164e-07,1.2709118299360815e-06,1.1450479326295541e-06,1.258083927034058e-06,1.462135174869226e-06,1.0156735177273896e-06,1.2888371504781894e-06,1.0047350455554627e-06,1.0091802904302136e-06,1.215614432197234e-06,1.2539043484042e-06,1.0846011867334785e-06,1.2683720601281795e-06,1.0954152241893594e-06,1.3150186714883526e-06,9.91375695396062e-07,1.0266262561553249e-06,1.0201810803076896e-06
150,1.0911394698645665e-06,1.1066443904088454e-06,9.772971709667516e-07,1.1993316024386447e-06,1.156016902185672e-06,1.257810389184974e-06,1.462055757553628e-06,1.0233552910519917e-06,1.290931041324762e-06,1.012574687656894e-06,1.008584561548254e-06,1.228290265137863e-06,1.2595520405049634e-06,1.0929997036122604e-06,1.2781706797262928e-06,1.1041835220764836e-06,1.326303978048962e-06,9.960986749273242e-07,1.02049248177795e-06,1.023237279104691e-06
151,1.1006880272283082e-06,1.105919187533883e-06,9.805220046670164e-07,1.1415322988657514e-06,1.166941960514595e-06,1.2557475290311183e-06,1.4775854397439565e-06,1.0319128967304761e-06,1.291111520210758e-06,1.0209246547139127e-06,1.0046853130203755e-06,1.241668130216111e-06,1.2626457548744943e-06,1.0989784978920907e-06,1.2873009008949596e-06,1.1126618818731127e-06,1.3369342369765015e-06,1.0006995301343532e-06,1.013528650266336e-06,1.0256432007910949e-06
152,1.1091441559646908e-06,1.1040068333127727e-06,9.830920318803003e-07,1.1048056657567084e-06,1.1750946527062093e-06,1.2518524696366699e-06,1.509519416555153e-06,1.0413050657603558e-06,1.291264088504398e-06,1.0295282330125842e-06,9.91782755649609e-07,1.2538496242895635e-06,1.2632135117505572e-06,1.1024792099146174e-06,1.2935992820862323e-06,1.122362684193643e-06,1.3463713552315048e-06,1.0051070266449478e-06,1.0074606258605693e-06,1.0274467537332806e-06
153,1.1156901702928401e-06,1.102668107649176e-06,9.85015130528018e-07,1.0836484397447026e-06,1.1818139971366424e-06,1.249133260159892e-06,1.5082184117563293e-06,1.0515526416045059e-06,1.2924695106574645e-06,1.0381530053138259e-06,9.72052513263909e-07,1.2651633078529778e-06,1.2618866681166043e-06,1.1044986905284887e-06,1.297169745421737e-06,1.133719390251546e-06,1.3543530618240716e-06,1.0092552720715018e-06,1.0026666357055045e-06,1.0286763826892797e-06
154,1.1209021791413254e-06,1.100865531831048e-06,9.863171950008066e-07,1.0672031745940509e-06,1.1891831643521325e-06,1.2448243241157215e-06,1.5196394647651478e-06,1.0626659493900314e-06,1.2953076857985106e-06,1.0453531395695256e-06,9.533291631770639e-07,1.2765786368116615e-06,1.2592277953981765e-06,1.1060485131048207e-06,1.294359423314812e-06,1.146447507618112e-06,1.3625262540733472e-06,1.0130864661059167e-06,9.95780908880652e-07,1.0293444614600933e-06
155,1.1265315538136162e-06,1.0956993129703847e-06,9.870022200934803e-07,1.0523043794994189e-06,1.1981596625328515e-06,1.2346840411256176e-06,1.5160450943412366e-06,1.0746222335094036e-06,1.2983657127546511e-06,1.051592359438902e-06,9.390049580839246e-07,1.2884367505745712e-06,1.2551478709460937e-06,1.1076310792881468e-06,1.2839394350834038e-06,1.160221172552415e-06,1.3726228710300591e-06,1.0165493742981197e-06,9.844771304999556e-07,1.0294397289191821e-06
156,1.1330753220336376e-06,1.0910615058597228e-06,9.8702207438205e-07,1.0392785502495502e-06,1.2089022275130027e-06,1.2210713182933086e-06,1.52847302846397e-06,1.083725685016258e-06,1.3003117933200859e-06,1.0574870021480587e-06,9.30626408202339e-07,1.3002435457509336e-06,1.2488430020319536e-06,1.1093717132635087e-06,1.2643994740173999e-06,1.1749107846839443e-06,1.385596888707704e-06,1.019593510835532e-06,9.677670076198673e-07,1.02892731834317e-06
157,1.1396137545185224e-06,1.083684135072323e-06,9.862701191258518e-07,1.029023141875119e-06,1.2214230055923505e-06,1.1993855649445701e-06,1.5346692754841282e-06,1.09047468909447e-06,1.2995530913971452e-06,1.0634036631189597e-06,9.280294752991655e-07,1.3112869794891428e-06,1.2422489302388158e-06,1.1112541454017471e-06,1.2333057330805997e-06,1.1846492599967815e-06,1.3990046585941934e-06,1.0221621089704144e-06,9.443599718337037e-07,1.0277601802787822e-06
158,1.1460712151631769e-06,1.0745893644335127e-06,9.84602368310194e-07,1.023253933399213e-06,1.2309179084311473e-06,1.1703998720896917e-06,1.5545184144123028e-06,1.0962143637548066e-06,1.2946407885674466e-06,1.0693178727555323e-06,9.288546657251595e-07,1.3210407995044473e-06,1.23115082382718e-06,1.113267729862464e-06,1.1874273615302328e-06,1.1906409571144703e-06,1.4114381969562528e-06,1.0241949777527005e-06,9.204844230204572e-07,1.0258935309441002e-06
159,1.1527976996046388e-06,1.0595067334292237e-06,9.818777455427937e-07,1.0207889699710345e-06,1.2376093868665583e-06,1.1333055514313396e-06,1.5712109658892823e-06,1.1020290031711168e-06,1.2825505738938122e-06,1.0750851858651965e-06,9.320107299100492e-07,1.329222678134101e-06,1.2169317770341828e-06,1.115439783075544e-06,1.1350407211908706e-06,1.1950003900130197e-06,1.42191609092544e-06,1.025659310164839e-06,9.005389464131099e-07,1.0232996128059344e-06
160,1.1589556237614975e-06,1.0363982813393152e-06,9.790478617248988e-07,1.0190238187316843e-06,1.244155312289418e-06,1.0846715453524589e-06,1.599538924213626e-06,1.1083985495251043e-06,1.2561408536501937e-06,1.0805968169643266e-06,9.356549517227787e-07,1.3358075702336828e-06,1.1942863933362503e-06,1.1177866684657413e-06,1.0900645456022281e-06,1.1993143303891068e-06,1.4315305343115472e-06,1.026598315141044e-06,8.872224868225104e-07,1.019985286141609e-06
161,1.1644411602145679e-06,1.0069268080973134e-06,9.777147760900138e-07,1.01337635787769e-06,1.2522437958210845e-06,1.0422650098132952e-06,1.6303196304221861e-06,1.1155027006264374e-06,1.2096148839359478e-06,1.0857993707292912e-06,9.38377587788766e-07,1.3402498064411603e-06,1.1639282153712113e-06,1.1202597361380741e-06,1.0616699383756233e-06,1.2042465965852005e-06,1.441836188349787e-06,1.0271397803148032e-06,8.77005137322181e-07,1.016006179964773e-06
162,1.1695648569796912e-06,9.732451369502696e-07,9.77387405822125e-07,1.0003050559784567e-06,1.262052021786086e-06,1.0130021100665695e-06,1.662727352364096e-06,1.123358890441907e-06,1.1666202017367597e-06,1.0906953683054957e-06,9.417995157487245e-07,1.339913338796709e-06,1.1253912720050245e-06,1.122734214753526e-06,1.0493108380550374e-06,1.2100916607409902e-06,1.4500761770779084e-06,1.0274370149021611e-06,8.689269396152477e-07,1.01145634093419e-06
163,1.1745633100769394e-06,9.455639908350103e-07,9.765362573125552e-07,9.80694253808049e-07,1.2726427076651857e-06,9.962867014308148e-07,1.698476458326334e-06,1.1318647137914097e-06,1.1463556421084829e-06,1.095344053627565e-06,9.456091813931589e-07,1.3356547063842637e-06,1.0789000499619374e-06,1.1250329252175432e-06,1.039853486166909e-06,1.2169855600786537e-06,1.4555359513684733e-06,1.0275669012607873e-06,8.600186810407851e-07,1.0071227976955488e-06
164,1.179239154017872e-06,9.261733639974698e-07,9.74245164638545e-07,9.600966039493342e-07,1.2812530720094505e-06,9.845398948403127e-07,1.7236854617620167e-06,1.140047352368627e-06,1.1365328562726256e-06,1.09985327473072e-06,9.490379690159349e-07,1.3243926999753058e-06,1.037388060172599e-06,1.1269683079274696e-06,1.0335513074723975e-06,1.2242568569282342e-06,1.4559178165409544e-06,1.0274489251398238e-06,8.521182354871368e-07,1.0044767086961366e-06
165,1.1832081028691156e-06,9.14246481023865e-07,9.717482813891306e-07,9.433555412910601e-07,1.289348301735861e-06,9.760594401606918e-07,1.7532011329758663e-06,1.1459886370825216e-06,1.1289987833300695e-06,1.1043798355664823e-06,9.521742793416803e-07,1.306403067634624e-06,1.0097555803985297e-06,1.128373749731004e-06,1.0273062659239404e-06,1.2297472402913695e-06,1.4460070607637743e-06,1.0268411154652917e-06,8.431018222553649e-07,1.0021804977418427e-06
166,1.1861226202368449e-06,9.043004721153216e-07,9.681818202752305e-07,9.324323564396283e-07,1.298310643348516e-06,9.692760149609688e-07,1.7863529177001612e-06,1.1509117262870286e-06,1.1202001731337793e-06,1.1091385887392174e-06,9.557207989669712e-07,1.2810530819185152e-06,9.93226406121671e-07,1.1297996854911548e-06,1.0221885781933401e-06,1.2348702273012658e-06,1.42197896644484e-06,1.0254037970099332e-06,8.331470315859295e-07,9.991600124844718e-07
167,1.1877016429143703e-06,8.959603670588982e-07,9.632989535228487e-07,9.258947171471789e-07,1.3088459021515735e-06,9.64277855612385e-07,1.8027645955829492e-06,1.1564695758261164e-06,1.1126221505875817e-06,1.1143711914215622e-06,9.57689015118367e-07,1.2483413822365695e-06,9.821296931098169e-07,1.1318174361830943e-06,1.0184786335107267e-06,1.2409970278319701e-06,1.3702633437919518e-06,1.0236477846343065e-06,8.223815411386612e-07,9.966872342444234e-07
168,1.188262704396571e-06,8.887405756449321e-07,9.56777550448105e-07,9.215151972869345e-07,1.321223899451622e-06,9.597558794857292e-07,1.7745765855550795e-06,1.1632828322726128e-06,1.1064147492337389e-06,1.1202665070173782e-06,9.58938063269837e-07,1.20552472617656e-06,9.758539321955096e-07,1.1334639711836659e-06,1.014972620260534e-06,1.2485553954209013e-06,1.2985533617308946e-06,1.0230266999895695e-06,8.111264794434352e-07,9.942999272048996e-07
169,1.188155934141739e-06,8.83050979338994e-07,9.47514346218594e-07,9.200111558320922e-07,1.330181326757151e-06,9.557844180093517e-07,1.581345666745425e-06,1.1712020506159604e-06,1.102310212185883e-06,1.1269031014982274e-06,9.601898852278512e-07,1.156239642276693e-06,9.723228242539818e-07,1.1341968881053512e-06,1.0102575423276171e-06,1.257459854548733e-06,1.232823666384807e-06,1.023293086171317e-06,8.012353088050202e-07,9.908538160481558e-07
170,1.1870855341430838e-06,8.774786982780519e-07,9.365109846652873e-07,9.200674181886538e-07,1.3380590762920861e-06,9.528814772474522e-07,1.259210836283745e-06,1.1800129089702681e-06,1.0989880939417553e-06,1.1342458449360853e-06,9.599440434707366e-07,1.114746547160339e-06,9.6764940514863e-07,1.1325847626635556e-06,1.0067904763898202e-06,1.2675235527707716e-06,1.188851348638925e-06,1.0230841886277414e-06,7.928993187464315e-07,9.882673899299082e-07
171,1.1846684155306993e-06,8.728630424500568e-07,9.253051614392562e-07,9.204649824232939e-07,1.3470755894520622e-06,9.508251081253405e-07,1.1746090586488753e-06,1.189715732559017e-06,1.095878816886681e-06,1.1396018787721183e-06,9.607009142416963e-07,1.0870747196804044e-06,9.627974071073535e-07,1.1288771049737055e-06,1.0024281154318552e-06,1.2741698828974547e-06,1.1671328825635466e-06,1.0215298131824572e-06,7.844460096942934e-07,9.85590624815912e-07
172,1.1806450714012654e-06,8.692189038843932e-07,9.154422307239243e-07,9.203843108090727e-07,1.358655790908291e-06,9.494739030138267e-07,1.1726744554121658e-06,1.2004304695579345e-06,1.091948147264608e-06,1.1419061407739167e-06,9.641579236802197e-07,1.0721047002743302e-06,9.594804775403802e-07,1.1224183338051452e-06,9.978847870689248e-07,1.278297988554271e-06,1.1527507288606884e-06,1.0193018413963817e-06,7.752892551907817e-07,9.820598056007158e-07
173,1.175458945218997e-06,8.665320185244829e-07,9.047091461468951e-07,9.218991707393437e-07,1.3729508509957046e-06,9.476896185587048e-07,1.1473040104447373e-06,1.2122294499976278e-06,1.0881629569146885e-06,1.141870102225993e-06,9.676817192443573e-07,1.061043527471483e-06,9.56992598976052e-07,1.1146455815940597e-06,9.906590000432464e-07,1.2816292083409047e-06,1.1398130247396816e-06,1.0150044792439816e-06,7.654940890906435e-07,9.77161152925691e-07
174,1.1686020646459948e-06,8.632319718812393e-07,8.913359662137147e-07,9.255562745428407e-07,1.3894632717325256e-06,9.432053446740802e-07,1.1264229078338733e-06,1.225057999520476e-06,1.0836845987440432e-06,1.140629246920009e-06,9.719027370532176e-07,1.0514184130182214e-06,9.548217500987779e-07,1.1044049415902142e-06,9.801930596755444e-07,1.2851105457694945e-06,1.1283992833404695e-06,1.0079310547628014e-06,7.557988357084132e-07,9.71211861570674e-07
175,1.1605287592691633e-06,8.578571383143047e-07,8.760214797758053e-07,9.29469027391658e-07,1.4057054545395524e-06,9.351419759043808e-07,1.1111317933385608e-06,1.2351968784290855e-06,1.0755030011441291e-06,1.1388038604250352e-06,9.762925910625042e-07,1.0461345210130557e-06,9.530240062515747e-07,1.091799198315485e-06,9.640513509233906e-07,1.289053641307023e-06,1.1191784641349186e-06,9.989141308912454e-07,7.482105306204825e-07,9.628814504657787e-07
176,1.152714430662485e-06,8.489874889576164e-07,8.571235439641388e-07,9.336325160553305e-07,1.4208031955048137e-06,9.258463840419863e-07,1.1006314093146372e-06,1.2424061147569602e-06,1.0613815266072953e-06,1.1364532020180745e-06,9.796892440696294e-07,1.0415987568928814e-06,9.501271277896993e-07,1.0767570928411581e-06,9.466782354183486e-07,1.293386635318829e-06,1.1129210782698253e-06,9.889553994987553e-07,7.445836422088633e-07,9.521178100262353e-07
177,1.1411942854900216e-06,8.370138857369088e-07,8.417474651705959e-07,9.363003088694156e-07,1.4350977906665737e-06,9.172373431401964e-07,1.0942901763286714e-06,1.2479649396910543e-06,1.0425457233967135e-06,1.1350306709064271e-06,9.841975998936777e-07,1.0378677392935914e-06,9.426848448940505e-07,1.0579440780871604e-06,9.332062904214796e-07,1.29781195458349e-06,1.1094029370761483e-06,9.787315744344585e-07,7.466700960022278e-07,9.412760242268971e-07
178,1.1285916253067575e-06,8.25734843896397e-07,8.320468863189893e-07,9.390381260603476e-07,1.4497638416177272e-06,9.100561351077828e-07,1.0912764646463395e-06,1.2531546707856807e-06,1.0231212956905595e-06,1.1363915111795463e-06,9.884546599370265e-07,1.0339587550219066e-06,9.296768776387888e-07,1.03086764033627e-06,9.255347699337901e-07,1.3018960459311562e-06,1.1084409846029156e-06,9.682522294594863e-07,7.530542536715097e-07,9.324614356396386e-07
179,1.1088988515027723e-06,8.187384406506441e-07,8.24917074039573e-07,9.422671943544792e-07,1.466157451320834e-06,9.052875289749056e-07,1.0919273653340202e-06,1.2587073489658919e-06,1.0067778593029368e-06,1.1385271383594354e-06,9.895439551205121e-07,1.0294321073582299e-06,9.146604720643119e-07,9.9990772337002e-07,9.224191438654229e-07,1.3049036870886673e-06,1.1065092510598178e-06,9.538313631048496e-07,7.609098058124732e-07,9.255047247722582e-07
180,1.0857045945438394e-06,8.160345727633172e-07,8.174182265667618e-07,9.457196657987932e-07,1.4824085445573073e-06,9.04549459462754e-07,1.095672181041983e-06,1.2650770615190384e-06,9.943139715839662e-07,1.1398370727870112e-06,9.88298523951062e-07,1.0233925259726396e-06,9.026210847773963e-07,9.6820444344637e-07,9.201896392611729e-07,1.3060421385221626e-06,1.099923563126613e-06,9.354804830815647e-07,7.697156447770558e-07,9.154568086139641e-07
181,1.0569201312871142e-06,8.16651148939134e-07,8.09986224543064e-07,9.456615524454581e-07,1.4985411364552275e-06,9.073094698552496e-07,1.0969214059164419e-06,1.272498232485088e-06,9.876746780879736e-07,1.1397872956835313e-06,9.854852662480865e-07,1.0168946134587403e-06,8.962940347352738e-07,9.447736975827007e-07,9.18680601934207e-07,1.3053176261367334e-06,1.0842390846153835e-06,9.126575264396255e-07,7.799414389897059e-07,9.032076228108097e-07
182,1.0216679639033497e-06,8.185060803925989e-07,8.010486238224867e-07,9.465945524227975e-07,1.516041194324458e-06,9.120028553499907e-07,1.0905687187793192e-06,1.2794905443824525e-06,9.844904188491605e-07,1.1379827624152224e-06,9.80000381002854e-07,1.0094884908212836e-06,8.928084111555323e-07,9.273910651488929e-07,9.182451242094621e-07,1.3023419859413972e-06,1.0606704964399146e-06,8.935240681865377e-07,7.90661129035464e-07,8.862262035583737e-07
183,9.91210598354204e-07,8.224820760069254e-07,7.896896744473652e-07,9.451484661332736e-07,1.5329070632708463e-06,9.17583626498048e-07,1.076945596900376e-06,1.285219346956776e-06,9.826991164157093e-07,1.1340190528214834e-06,9.724104484317223e-07,1.001910712533071e-06,8.913387137541293e-07,9.15760095780575e-07,9.185360593643452e-07,1.3013871755198679e-06,1.0362595384871133e-06,8.80475837145125e-07,8.01679686601385e-07,8.74183089026252e-07
184,9.731758190888422e-07,8.271431172703945e-07,7.797470062089902e-07,9.461119067573696e-07,1.548293334133442e-06,9.2014538317795e-07,1.0598109209806238e-06,1.2912512094999067e-06,9.826786525852278e-07,1.1276364701710794e-06,9.619457970786174e-07,9.907961573946801e-07,8.918830947487186e-07,9.080742698781197e-07,9.211820799310506e-07,1.2976865534182264e-06,1.0168513831200704e-06,8.721999443296858e-07,8.138918438583517e-07,8.671099879666777e-07
185,9.638314040675523e-07,8.334454034571894e-07,7.702651634691717e-07,9.499821108793247e-07,1.5610057335250189e-06,9.199521375830197e-07,1.043842696202406e-06,1.298567429924698e-06,9.823211920987025e-07,1.119718652990657e-06,9.501385512632486e-07,9.77223503946437e-07,8.943696072166756e-07,9.014190911836341e-07,9.238435032918146e-07,1.2938868197397786e-06,1.0064258138479852e-06,8.642599047410869e-07,8.242198432932538e-07,8.600384458276331e-07
186,9.598494369809907e-07,8.413205058740823e-07,7.590868782096867e-07,9.545324965529375e-07,1.5706785629240642e-06,9.21912055221792e-07,1.031973016072186e-06,1.3071784069120035e-06,9.813320387242598e-07,1.1115143137349915e-06,9.34843141339114e-07,9.606768390603705e-07,8.998020902237575e-07,8.957500752453174e-07,9.248201234000648e-07,1.2857073330823147e-06,1.0032376836290537e-06,8.567180641326594e-07,8.319922930189971e-07,8.537423105587956e-07
187,9.569413807699702e-07,8.498632499416226e-07,7.475422077155521e-07,9.575303167194997e-07,1.5775102408673846e-06,9.269162156857098e-07,1.0257318149672305e-06,1.3168280166494744e-06,9.816271026701554e-07,1.1040381382649773e-06,9.188548467389176e-07,9.456981902481332e-07,9.045150890164292e-07,8.923850357266093e-07,9.293789407283035e-07,1.2664905227851053e-06,1.0021077776037626e-06,8.481580588587132e-07,8.384033082308892e-07,8.473910738156728e-07
188,9.557393262790401e-07,8.598431778628504e-07,7.364453075194007e-07,9.600258776601521e-07,1.5796769354919722e-06,9.330811433040868e-07,1.0236737077937627e-06,1.3273486754680258e-06,9.822844685242684e-07,1.0935718886098441e-06,9.024244569989447e-07,9.359543185814326e-07,9.082398686795428e-07,8.889585254068679e-07,9.365271952009015e-07,1.2392411003202097e-06,9.995365491785927e-07,8.392153687474621e-07,8.44524426991258e-07,8.383919484147609e-07
189,9.551175917203487e-07,8.711826264279927e-07,7.257033278515201e-07,9.626089876711036e-07,1.5729746109819672e-06,9.384993552834393e-07,1.022964809853278e-06,1.3386629099306012e-06,9.846796591227745e-07,1.083110970576492e-06,8.85397717649493e-07,9.304622021270422e-07,9.111484916637938e-07,8.84304745492359e-07,9.433804906777473e-07,1.2008166293118863e-06,9.936221858455403e-07,8.31227487389984e-07,8.510558065315772e-07,8.268273495166943e-07
190,9.52797577739043e-07,8.792412573271454e-07,7.153010411843176e-07,9.65206490922119e-07,1.5502231547715455e-06,9.437005077378042e-07,1.020578445292345e-06,1.3479451394605623e-06,9.896447408652758e-07,1.0662019595490064e-06,8.655764812214195e-07,9.295112488488592e-07,9.134410797903777e-07,8.778180385679542e-07,9.517902523370953e-07,1.1475076494890274e-06,9.916084257839846e-07,8.222918778835667e-07,8.590185113620263e-07,8.137118122968063e-07
191,9.486959891618619e-07,8.84929680522899e-07,7.046631964234465e-07,9.681351389111846e-07,1.4957081036413837e-06,9.481099774629914e-07,1.0177268692263433e-06,1.3539693660587402e-06,9.945355599206832e-07,1.0459238479326851e-06,8.453247722394791e-07,9.295322688213312e-07,9.150301123512998e-07,8.702333230745171e-07,9.58496312162458e-07,1.087985816730807e-06,9.90897478538813e-07,8.123596974558485e-07,8.682580652683138e-07,7.987540195230496e-07
